,id,year,category,laureate_type,full_name,gender,birth_date,birth_city,birth_city_now,birth_country,birth_country_now,birth_continent,death_date,prize_share,prize,motivation,affiliation_1_name,affiliation_1_city,affiliation_1_country,affiliation_2_name,affiliation_2_city,affiliation_2_country,org_city_now,org_country_now,org_continent,affiliation_3_name,affiliation_3_city,affiliation_3_country,affiliation_4_name,affiliation_4_city,affiliation_4_country
936,424,1981,Physiology or Medicine,Individual,Torsten N. Wiesel,male,1924-06-03,Uppsala,Uppsala,Sweden,Sweden,Europe,NaN,1/4,The Nobel Prize in Physiology or Medicine 1981,for their discoveries concerning information processing in the visual system,Harvard Medical School,"Boston, MA",USA,,,,,,,,,,,,
937,828,2008,Physics,Individual,Toshihide Maskawa,male,1940-02-07,Nagoya,Nagoya,Japan,Japan,Asia,2021-07-23,1/4,The Nobel Prize in Physics 2008,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,Kyoto Sangyo University,Kyoto,Japan,"Yukawa Institute for Theoretical Physics (YITP), Kyoto University",Kyoto,Japan,,,,,,,,,
938,703,1989,Economic Sciences,Individual,Trygve Haavelmo,male,1911-12-13,Skedsmo,Skedsmo,Norway,Norway,Europe,1999-07-26,1,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1989,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,University of Oslo,Oslo,Norway,,,,,,,,,,,,
939,69,1957,Physics,Individual,Tsung-Dao (T.D.) Lee,male,1926-11-24,Shanghai,Shanghai,China,China,Asia,2024-08-04,1/2,The Nobel Prize in Physics 1957,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Columbia University,"New York, NY",USA,,,,,,,,,,,,
940,918,2015,Physiology or Medicine,Individual,Tu Youyou,female,1930-12-30,Zhejiang Ningbo,Zhejiang Ningbo,China,China,Asia,NaN,1/2,The Nobel Prize in Physiology or Medicine 2015,for her discoveries concerning a novel therapy against Malaria,China Academy of Traditional Chinese Medicine,Beijing,China,,,,,,,,,,,,
941,395,1970,Physiology or Medicine,Individual,Ulf von Euler,male,1905-02-07,Stockholm,Stockholm,Sweden,Sweden,Europe,1983-03-09,1/3,The Nobel Prize in Physiology or Medicine 1970,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",Karolinska Institutet,Stockholm,Sweden,,,,,,,,,,,,
942,748,2001,Peace,Organization,United Nations,,,,,,,,,1/2,The Nobel Peace Prize 2001,for their work for a better organized and more peaceful world,,,,,,,"New York, NY",USA,North America,,,,,,
943,525,1965,Peace,Organization,United Nations Children's Fund,,,,,,,,,1,The Nobel Peace Prize 1965,for its effort to enhance solidarity between nations and reduce the difference between rich and poor states,,,,,,,"New York, NY",USA,North America,,,,,,
944,550,1988,Peace,Organization,United Nations Peacekeeping Forces,,,,,,,,,1,The Nobel Peace Prize 1988,for preventing armed clashes and creating conditions for negotiations,,,,,,,"New York, NY",USA,North America,,,,,,
945,747,2001,Literature,Individual,Sir Vidiadhar Surajprasad Naipaul,male,1932-08-17,Chaguanas,Chaguanas,Trinidad and Tobago,Trinidad and Tobago,North America,2018-08-11,1,The Nobel Prize in Literature 2001,for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories,,,,,,,,,,,,,,,
946,117,1980,Physics,Individual,Val Logsdon Fitch,male,1923-03-10,"Merriman, NE","Merriman, NE",USA,USA,North America,2015-02-05,1/2,The Nobel Prize in Physics 1980,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons,Princeton University,"Princeton, NJ",USA,,,,,,,,,,,,
947,841,2009,Chemistry,Individual,Venkatraman Ramakrishnan,male,1952-00-00,"Chidambaram, Tamil Nadu","Chidambaram, Tamil Nadu",India,India,Asia,NaN,1/3,The Nobel Prize in Chemistry 2009,for studies of the structure and function of the ribosome,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,,,,,,,,,,,,
948,585,1916,Literature,Individual,Carl Gustaf Verner von Heidenstam,male,1859-07-06,Olshammar,Olshammar,Sweden,Sweden,Europe,1940-05-20,1,The Nobel Prize in Literature 1916,in recognition of his significance as the leading representative of a new era in our literature,,,,,,,,,,,,,,,
949,760,2002,Economic Sciences,Individual,Vernon L. Smith,male,1927-01-01,"Wichita, KS","Wichita, KS",USA,USA,North America,NaN,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2002,"for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms",George Mason University,"Fairfax, VA",USA,,,,,,,,,,,,
950,653,1977,Literature,Individual,Vicente Aleixandre,male,1898-04-26,Sevilla,Sevilla,Spain,Spain,Europe,1984-12-14,1,The Nobel Prize in Literature 1977,"for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars",,,,,,,,,,,,,,,
951,1035,2024,Physiology or Medicine,Individual,Victor Ambros,male,1953-12-01,"Hanover, NH","Hanover, NH",USA,USA,North America,NaN,1/2,The Nobel Prize in Physiology or Medicine 2024,for the discovery of microRNA and its role in post-transcriptional gene regulation,UMass Chan Medical School,"Worcester, MA",USA,,,,,,,,,,,,
952,42,1936,Physics,Individual,Victor Franz Hess,male,1883-06-24,Peggau,Peggau,Austria,Austria,Europe,1964-12-17,1/2,The Nobel Prize in Physics 1936,for his discovery of cosmic radiation,Innsbruck University,Innsbruck,Austria,,,,,,,,,,,,
953,172,1912,Chemistry,Individual,Victor Grignard,male,1871-05-06,Cherbourg,Cherbourg,France,France,Europe,1935-12-13,1/2,The Nobel Prize in Chemistry 1912,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry",Nancy University,Nancy,France,,,,,,,,,,,,
954,218,1955,Chemistry,Individual,Vincent du Vigneaud,male,1901-05-18,"Chicago, IL","Chicago, IL",USA,USA,North America,1978-12-11,1,The Nobel Prize in Chemistry 1955,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",Cornell University,"Ithaca, NY",USA,,,,,,,,,,,,
955,767,2003,Physics,Individual,Vitaly Lazarevich Ginzburg,male,1916-10-04,Moscow,Moscow,Russia,Russia,Europe,2009-11-08,1/3,The Nobel Prize in Physics 2003,for pioneering contributions to the theory of superconductors and superfluids,P.N. Lebedev Physical Institute,Moscow,Russia,,,,,,,,,,,,
956,248,1975,Chemistry,Individual,Vladimir Prelog,male,1906-07-23,Sarajevo,Sarajevo,Austria-Hungary,Bosnia and Herzegovina,Europe,1998-01-07,1/2,The Nobel Prize in Chemistry 1975,for his research into the stereochemistry of organic molecules and reactions,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,,,,,,,,,,,,
957,255,1980,Chemistry,Individual,Walter Gilbert,male,1932-03-21,"Boston, MA","Boston, MA",USA,USA,North America,NaN,1/4,The Nobel Prize in Chemistry 1980,for their contributions concerning the determination of base sequences in nucleic acids,"Harvard University, Biological Laboratories","Cambridge, MA",USA,,,,,,,,,,,,
958,67,1956,Physics,Individual,Walter Houser Brattain,male,1902-02-10,Amoy,Amoy,China,China,Asia,1987-10-13,1/3,The Nobel Prize in Physics 1956,for their researches on semiconductors and their discovery of the transistor effect,Bell Telephone Laboratories,"Murray Hill, NJ",USA,,,,,,,,,,,,
959,347,1949,Physiology or Medicine,Individual,Walter Rudolf Hess,male,1881-03-17,Frauenfeld,Frauenfeld,Switzerland,Switzerland,Europe,1973-08-12,1/2,The Nobel Prize in Physiology or Medicine 1949,for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs,University of Zurich,Zurich,Switzerland,,,,,,,,,,,,
960,290,1998,Chemistry,Individual,Walter Kohn,male,1923-03-09,Vienna,Vienna,Austria,Austria,Europe,2016-04-19,1/2,The Nobel Prize in Chemistry 1998,for his development of the density-functional theory,University of California,"Santa Barbara, CA",USA,,,,,,,,,,,,
961,62,1954,Physics,Individual,Walther Bothe,male,1891-01-08,Oranienburg,Oranienburg,Germany,Germany,Europe,1957-02-08,1/2,The Nobel Prize in Physics 1954,for the coincidence method and his discoveries made therewith,University of Heidelberg,Heidelberg,Germany,Max-Planck-Institut für medizinische Forschung,Heidelberg,Germany,,,,,,,,,
962,178,1920,Chemistry,Individual,Walther Hermann Nernst,male,1864-06-25,Briesen,Wąbrzeźno,Prussia,Poland,Europe,1941-11-18,1,The Nobel Prize in Chemistry 1920,in recognition of his work in thermochemistry,Berlin University,Berlin,Germany,,,,,,,,,,,,
963,783,2004,Peace,Individual,Wangari Muta Maathai,female,1940-04-01,Nyeri,Nyeri,Kenya,Kenya,Africa,2011-09-25,1,The Nobel Peace Prize 2004,"for her contribution to sustainable development, democracy and peace",,,,,,,,,,,,,,,
964,683,1973,Economic Sciences,Individual,Wassily Wassilyevich Leontief,male,1906-08-05,St. Petersburg,St. Petersburg,Russia,Russia,Europe,1999-02-05,1,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1973,for the development of the input-output method and for its application to important economic problems,Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
965,206,1946,Chemistry,Individual,Wendell Meredith Stanley,male,1904-08-16,"Ridgeville, IN","Ridgeville, IN",USA,USA,North America,1971-06-15,1/4,The Nobel Prize in Chemistry 1946,for their preparation of enzymes and virus proteins in a pure form,Rockefeller Institute for Medical Research,"Princeton, NJ",USA,,,,,,,,,,,,
966,414,1978,Physiology or Medicine,Individual,Werner Arber,male,1929-06-03,Gränichen,Gränichen,Switzerland,Switzerland,Europe,NaN,1/3,The Nobel Prize in Physiology or Medicine 1978,for the discovery of restriction enzymes and their application to problems of molecular genetics,Biozentrum der Universität,Basel,Switzerland,,,,,,,,,,,,
967,361,1956,Physiology or Medicine,Individual,Werner Forssmann,male,1904-08-29,Berlin,Berlin,Germany,Germany,Europe,1979-06-01,1/3,The Nobel Prize in Physiology or Medicine 1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,Mainz University,Mainz,Germany,,,,,,,,,,,,
968,38,1932,Physics,Individual,Werner Karl Heisenberg,male,1901-12-05,Würzburg,Würzburg,Germany,Germany,Europe,1976-02-01,1,The Nobel Prize in Physics 1932,"for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen",Leipzig University,Leipzig,Germany,,,,,,,,,,,,
969,1,1901,Physics,Individual,Wilhelm Conrad Röntgen,male,1845-03-27,Lennep,Remscheid,Prussia,Germany,Europe,1923-02-10,1,The Nobel Prize in Physics 1901,in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him,Munich University,Munich,Germany,,,,,,,,,,,,
970,168,1909,Chemistry,Individual,Wilhelm Ostwald,male,1853-09-02,Riga,Riga,Russian Empire,Latvia,Europe,1932-04-04,1,The Nobel Prize in Chemistry 1909,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction,Leipzig University,Leipzig,Germany,,,,,,,,,,,,
971,16,1911,Physics,Individual,Wilhelm Wien,male,1864-01-13,Gaffken,Parusnoye,Prussia,Russia,Europe,1928-08-30,1,The Nobel Prize in Physics 1911,for his discoveries regarding the laws governing the radiation of heat,Würzburg University,Würzburg,Germany,,,,,,,,,,,,
972,224,1960,Chemistry,Individual,Willard Frank Libby,male,1908-12-17,"Grand Valley, CO","Grand Valley, CO",USA,USA,North America,1980-09-08,1,The Nobel Prize in Chemistry 1960,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",University of California,"Los Angeles, CA",USA,,,,,,,,,,,,
973,839,2009,Physics,Individual,Willard S. Boyle,male,1924-08-19,"Amherst, NS","Amherst, NS",Canada,Canada,North America,2011-05-07,1/4,The Nobel Prize in Physics 2009,for the invention of an imaging semiconductor circuit - the CCD sensor,Bell Laboratories,"Murray Hill, NJ",USA,,,,,,,,,,,,
974,315,1924,Physiology or Medicine,Individual,Willem Einthoven,male,1860-05-21,Semarang,Semarang,"Java, Dutch East Indies",Indonesia,Asia,1927-09-29,1,The Nobel Prize in Physiology or Medicine 1924,for his discovery of the mechanism of the electrocardiogram,Leiden University,Leiden,the Netherlands,,,,,,,,,,,,
975,123,1983,Physics,Individual,William Alfred Fowler,male,1911-08-09,"Pittsburgh, PA","Pittsburgh, PA",USA,USA,North America,1995-03-14,1/2,The Nobel Prize in Physics 1983,for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe,California Institute of Technology (Caltech),"Pasadena, CA",USA,,,,,,,,,,,,
976,65,1956,Physics,Individual,William Bradford Shockley,male,1910-02-13,London,London,United Kingdom,United Kingdom,Europe,1989-08-12,1/3,The Nobel Prize in Physics 1956,for their researches on semiconductors and their discovery of the transistor effect,"Semiconductor Laboratory of Beckman Instruments, Inc.","Mountain View, CA",USA,,,,,,,,,,,,
977,20,1915,Physics,Individual,Sir William Henry Bragg,male,1862-07-02,Wigton,Wigton,United Kingdom,United Kingdom,Europe,1942-03-12,1/2,The Nobel Prize in Physics 1915,for their services in the analysis of crystal structure by means of X-rays,University College,London,United Kingdom,,,,,,,,,,,,
978,593,1923,Literature,Individual,William Butler Yeats,male,1865-06-13,Dublin,Dublin,Ireland,Ireland,Europe,1939-01-28,1,The Nobel Prize in Literature 1923,"for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation",,,,,,,,,,,,,,,
979,916,2015,Physiology or Medicine,Individual,William C. Campbell,male,1930-06-28,Ramelton,Ramelton,Ireland,Ireland,Europe,NaN,1/4,The Nobel Prize in Physiology or Medicine 2015,for their discoveries concerning a novel therapy against infections caused by roundworm parasites,Drew University,"Madison, NJ",USA,,,,,,,,,,,,
980,968,2018,Economic Sciences,Individual,William D. Nordhaus,male,1941-05-31,"Albuquerque, NM","Albuquerque, NM",USA,USA,North America,NaN,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2018,for integrating climate change into long-run macroeconomic analysis,Yale University,"New Haven, CT",USA,,,,,,,,,,,,
981,154,1997,Physics,Individual,William D. Phillips,male,1948-11-05,"Wilkes-Barre, PA","Wilkes-Barre, PA",USA,USA,North America,NaN,1/3,The Nobel Prize in Physics 1997,for development of methods to cool and trap atoms with laser light,National Institute of Standards and Technology,"Gaithersburg, MD",USA,,,,,,,,,,,,
982,911,2014,Chemistry,Individual,William E. Moerner,male,1953-06-24,"Pleasanton, CA","Pleasanton, CA",USA,USA,North America,NaN,1/3,The Nobel Prize in Chemistry 2014,for the development of super-resolved fluorescence microscopy,Stanford University,"Stanford, CA",USA,,,,,,,,,,,,
983,209,1949,Chemistry,Individual,William Francis Giauque,male,1895-05-12,Niagara Falls,Niagara Falls,Canada,Canada,North America,1982-03-28,1,The Nobel Prize in Chemistry 1949,"for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures",University of California,"Berkeley, CA",USA,,,,,,,,,,,,
984,706,1990,Economic Sciences,Individual,William F. Sharpe,male,1934-06-16,"Boston, MA","Boston, MA",USA,USA,North America,NaN,1/3,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1990,for their pioneering work in the theory of financial economics,Stanford University,"Stanford, CA",USA,,,,,,,,,,,,
985,620,1949,Literature,Individual,William Faulkner,male,1897-09-25,"New Albany, MS","New Albany, MS",USA,USA,North America,1962-07-06,1,The Nobel Prize in Literature 1949,for his powerful and artistically unique contribution to the modern American novel,,,,,,,,,,,,,,,
